PL_FOOTNOTE,ACK,PARAGRAPH_ACK,LONG_AFFILIATION,EMAIL,BOLD_ACK,LONG_ACK,vspace_bib,bref_size,cserver_size,js_style,nbPages,space,idConfiguration
False,False,True,True,False,False,False,4.04,0.86,0.85,\tiny,4,25.9036865234375,2329
True,False,False,False,False,False,True,2.47,0.78,0.78,\footnotesize,5,566.3757476806641,2330
False,False,False,False,False,False,False,3.15,0.99,0.76,\scriptsize,5,659.0287704467773,2331
True,False,False,False,False,False,False,3.1,0.91,0.84,\footnotesize,5,516.3637237548828,2332
True,True,True,False,True,True,False,3.74,0.71,0.89,\tiny,5,674.9687728881836,2333
True,True,False,True,False,True,False,2.37,0.81,0.68,\tiny,4,25.9036865234375,2334
False,True,True,False,True,True,True,1.46,0.93,0.78,\footnotesize,5,550.4357452392578,2335
False,True,True,False,False,True,False,3.61,0.82,0.9,\tiny,4,25.9036865234375,2336
False,True,True,False,True,False,False,4.22,0.96,0.87,\tiny,4,25.9036865234375,2337
True,True,True,True,False,False,True,1.36,0.73,0.8,\tiny,4,21.41973876953125,2338
True,False,False,False,False,False,True,2.82,0.78,0.68,\scriptsize,5,666.9987411499023,2339
False,False,True,False,True,False,False,4.16,0.86,0.77,\scriptsize,5,674.9687728881836,2340
True,False,False,True,True,False,True,2.33,0.78,0.86,\tiny,4,25.9036865234375,2341
True,True,False,True,False,True,False,4.05,0.99,0.75,\footnotesize,5,525.3297271728516,2342
True,True,True,True,False,True,False,2.53,0.76,0.77,\tiny,4,25.9036865234375,2343
True,True,True,False,True,False,False,1.2,0.94,0.8,\tiny,5,659.0287704467773,2344
False,True,False,True,False,True,True,1.15,0.77,0.83,\scriptsize,5,641.0957870483398,2345
True,False,False,False,False,True,False,2.68,0.87,0.87,\footnotesize,5,516.3637237548828,2346
False,False,True,True,True,False,True,2.81,0.91,0.8,\tiny,4,25.9036865234375,2347
False,False,False,True,False,False,False,4.19,0.73,0.72,\scriptsize,4,25.9036865234375,2348
True,False,False,False,False,True,True,4.17,0.83,0.87,\footnotesize,5,516.3637237548828,2349
False,False,False,False,False,True,True,3.23,0.92,0.88,\tiny,4,25.9036865234375,2350
True,True,True,True,True,False,True,2.8,0.98,0.71,\scriptsize,5,591.2827301025391,2351
True,False,True,True,False,False,False,1.01,0.97,0.61,\tiny,4,25.9036865234375,2352
True,False,False,False,False,True,True,4.67,0.89,0.89,\scriptsize,5,315.9027404785156,2353
True,True,True,True,True,False,True,3.46,0.91,0.86,\tiny,5,659.0287704467773,2354
True,True,False,False,False,False,True,4.71,0.73,0.86,\footnotesize,5,525.3297271728516,2355
True,True,True,False,True,False,True,3.28,0.84,0.66,\scriptsize,5,625.1557846069336,2356
False,False,True,False,False,False,False,3.99,0.8,0.7,\footnotesize,5,625.1557846069336,2357
True,True,True,False,True,False,False,4.12,0.97,0.61,\scriptsize,5,625.1557846069336,2358
False,True,True,False,False,True,False,1.89,0.74,0.89,\footnotesize,5,516.3637237548828,2359
True,False,False,False,True,False,True,2.33,0.96,0.81,\footnotesize,5,516.3637237548828,2360
True,False,False,False,True,True,True,4.72,0.77,0.6,\footnotesize,5,608.2187652587891,2361
True,True,False,False,True,True,False,3.0,0.76,0.84,\scriptsize,5,600.2487335205078,2362
False,False,True,False,True,False,True,2.24,0.83,0.7,\scriptsize,4,25.9036865234375,2363
True,True,False,True,False,False,True,2.05,0.9,0.71,\tiny,4,25.9036865234375,2364
False,False,False,True,False,False,True,2.48,0.99,0.87,\footnotesize,5,550.4357452392578,2365
True,False,False,False,True,True,True,4.0,0.86,0.9,\footnotesize,5,525.3297271728516,2366
False,False,True,True,True,False,False,4.61,0.78,0.89,\footnotesize,5,591.2827301025391,2367
True,False,True,True,True,False,False,4.74,0.82,0.69,\tiny,4,25.90374755859375,2368
True,True,True,True,True,True,True,1.92,0.84,0.86,\tiny,5,641.0957870483398,2369
True,False,True,True,True,False,False,2.17,0.74,0.8,\footnotesize,5,558.4057769775391,2370
True,True,True,True,True,True,False,2.73,0.97,0.76,\tiny,5,666.9987411499023,2371
True,False,True,False,False,False,False,2.47,0.83,0.6,\scriptsize,4,21.41973876953125,2372
True,True,True,False,False,False,True,4.73,0.88,0.71,\tiny,4,25.9036865234375,2373
False,False,True,True,True,False,False,4.98,0.8,0.89,\scriptsize,5,659.0287704467773,2374
False,False,True,False,True,False,True,4.29,0.79,0.65,\scriptsize,4,25.9036865234375,2375
True,False,False,True,False,False,False,1.75,0.85,0.85,\tiny,4,25.9036865234375,2376
False,True,False,True,True,False,True,2.36,0.99,0.67,\scriptsize,5,650.0617904663086,2377
False,False,False,True,False,False,False,3.36,0.96,0.84,\scriptsize,5,641.0957870483398,2378
False,True,True,True,True,False,False,1.94,0.97,0.83,\scriptsize,5,600.2487335205078,2379
True,True,False,True,False,False,False,3.22,0.83,0.87,\scriptsize,5,600.2487335205078,2380
False,False,False,True,True,True,False,2.26,0.82,0.79,\tiny,4,25.9036865234375,2381
False,True,True,True,True,True,True,4.54,0.81,0.8,\footnotesize,5,550.4357452392578,2382
False,False,False,True,False,False,False,1.26,0.89,0.74,\scriptsize,5,674.9687728881836,2383
False,False,False,True,True,False,False,2.3,0.75,0.64,\scriptsize,4,25.9036865234375,2384
False,True,False,True,False,True,True,3.11,0.91,0.72,\tiny,4,25.90374755859375,2385
False,False,True,True,True,True,False,1.67,0.7,0.75,\footnotesize,5,616.1887435913086,2386
False,False,True,True,False,True,True,3.61,0.95,0.84,\footnotesize,5,575.3417510986328,2387
False,True,True,True,True,False,False,3.37,0.78,0.81,\footnotesize,5,575.3417510986328,2388
True,True,True,False,False,False,False,4.42,0.94,0.67,\footnotesize,5,541.4687652587891,2389
False,True,True,True,True,True,True,1.35,0.86,0.68,\scriptsize,5,641.0957870483398,2390
False,False,False,True,True,False,False,3.3,0.94,0.78,\scriptsize,5,666.9987411499023,2391
True,False,False,False,True,False,True,1.49,0.88,0.86,\scriptsize,5,616.1887435913086,2392
True,True,True,True,True,True,False,3.68,0.99,0.87,\tiny,5,625.1557846069336,2393
False,False,False,False,False,False,True,3.55,0.98,0.9,\footnotesize,5,566.3757476806641,2394
True,True,True,False,True,False,False,4.41,0.89,0.67,\footnotesize,5,541.4687652587891,2395
False,True,True,True,False,True,False,2.48,0.82,0.82,\scriptsize,5,625.1557846069336,2396
False,False,True,False,True,False,True,4.63,0.92,0.79,\tiny,4,25.90374755859375,2397
False,False,False,False,True,True,True,1.18,0.72,0.85,\tiny,4,25.90374755859375,2398
True,False,True,True,True,False,True,4.91,0.77,0.82,\scriptsize,5,650.0617904663086,2399
False,False,False,False,False,True,False,2.96,0.81,0.62,\footnotesize,5,641.0957870483398,2400
False,True,True,False,True,False,True,4.41,0.87,0.78,\tiny,4,25.9036865234375,2401
False,True,False,True,False,False,True,2.87,0.82,0.63,\footnotesize,5,616.1887435913086,2402
True,True,False,False,True,True,False,2.66,0.89,0.85,\footnotesize,5,525.3297271728516,2403
False,False,False,True,False,False,True,4.1,0.78,0.75,\tiny,4,25.90374755859375,2404
True,True,True,True,False,True,True,3.71,0.93,0.86,\footnotesize,5,464.1197814941406,2405
False,True,False,True,True,False,False,2.66,0.89,0.61,\scriptsize,4,25.9036865234375,2406
True,True,True,False,True,True,True,2.06,0.9,0.88,\tiny,5,641.0957870483398,2407
False,False,False,True,True,False,False,3.18,0.9,0.89,\scriptsize,5,641.0957870483398,2408
True,False,True,False,True,True,True,3.71,0.76,0.82,\tiny,4,25.90374755859375,2409
True,False,False,False,True,True,True,2.53,0.92,0.72,\footnotesize,5,566.3757476806641,2410
True,True,True,False,False,True,False,4.56,0.81,0.61,\scriptsize,5,625.1557846069336,2411
True,False,False,False,True,False,False,2.3,0.82,0.61,\footnotesize,5,600.2487335205078,2412
False,False,False,True,False,False,False,4.05,0.81,0.78,\footnotesize,5,608.2187652587891,2413
False,True,False,False,True,True,True,3.91,0.77,0.7,\footnotesize,5,616.1887435913086,2414
True,False,True,True,False,True,False,3.84,0.96,0.85,\scriptsize,5,313.5497741699219,2415
True,False,False,True,True,True,True,3.05,0.78,0.77,\scriptsize,5,641.0957870483398,2416
False,False,True,True,False,True,True,2.51,0.84,0.78,\tiny,4,25.90374755859375,2417
True,False,True,False,False,False,False,1.03,0.84,0.62,\scriptsize,5,674.9687728881836,2418
True,True,True,True,True,False,False,3.53,0.77,0.63,\tiny,4,25.9036865234375,2419
False,True,False,True,True,True,True,2.33,0.93,0.7,\footnotesize,5,575.3417510986328,2420
True,False,True,True,True,False,True,2.94,0.81,0.89,\footnotesize,5,516.3637237548828,2421
False,False,True,True,False,True,False,3.34,0.79,0.82,\tiny,4,25.90374755859375,2422
True,True,True,False,True,False,True,2.72,0.78,0.62,\tiny,4,25.9036865234375,2423
False,False,True,False,False,True,True,3.78,0.79,0.85,\tiny,4,25.90374755859375,2424
True,False,True,True,False,True,True,4.69,0.86,0.9,\tiny,4,25.9036865234375,2425
False,False,False,False,True,True,False,2.87,0.87,0.85,\footnotesize,5,583.3127593994141,2426
False,True,True,False,True,True,True,2.03,0.78,0.8,\tiny,4,25.9036865234375,2427
True,False,False,False,False,True,True,3.59,0.73,0.89,\footnotesize,5,550.4357452392578,2428
True,False,False,True,True,True,False,3.86,0.82,0.74,\scriptsize,5,659.0287704467773,2429
False,False,True,True,False,False,False,2.51,0.78,0.75,\scriptsize,4,21.41973876953125,2430
True,True,True,False,False,True,False,2.36,0.74,0.7,\scriptsize,5,600.2487335205078,2431
True,False,True,False,True,True,True,3.44,0.79,0.79,\footnotesize,5,550.4357452392578,2432
False,True,False,True,False,True,False,3.45,0.88,0.65,\scriptsize,4,24.52471923828125,2433
False,False,False,True,False,False,False,2.3,0.82,0.78,\footnotesize,5,600.2487335205078,2434
False,False,True,False,True,False,False,1.55,0.97,0.73,\footnotesize,5,600.2487335205078,2435
True,False,False,False,True,False,False,3.04,0.77,0.76,\footnotesize,5,566.3757476806641,2436
False,True,False,True,True,True,False,2.7,0.79,0.72,\scriptsize,4,22.39874267578125,2437
True,True,False,True,False,True,False,1.58,0.88,0.67,\tiny,4,25.90374755859375,2438
True,False,False,True,True,True,True,2.08,0.72,0.66,\scriptsize,4,21.41973876953125,2439
False,True,False,True,False,False,True,3.53,0.85,0.72,\tiny,4,25.9036865234375,2440
True,False,True,True,False,True,False,2.45,0.97,0.82,\scriptsize,5,616.1887435913086,2441
True,False,True,True,True,False,True,2.81,0.74,0.8,\tiny,4,25.9036865234375,2442
True,False,True,False,False,False,False,1.15,0.88,0.7,\tiny,4,25.9036865234375,2443
True,False,False,False,True,False,False,1.29,0.74,0.75,\footnotesize,5,575.3417510986328,2444
True,False,True,False,True,True,True,4.7,0.71,0.66,\tiny,4,25.90374755859375,2445
True,True,True,False,False,True,False,1.8,0.81,0.71,\scriptsize,5,616.1887435913086,2446
False,True,False,True,True,False,False,3.39,0.71,0.74,\scriptsize,4,24.354736328125,2447
False,False,False,False,False,False,True,4.96,0.94,0.89,\scriptsize,5,650.0617904663086,2448
False,True,True,False,True,True,False,1.68,0.71,0.84,\tiny,4,25.9036865234375,2449
False,True,True,True,True,False,True,2.02,0.9,0.63,\scriptsize,5,650.0617904663086,2450
True,True,True,True,False,False,True,4.7,0.88,0.86,\footnotesize,5,489.3417510986328,2451
False,True,False,True,True,False,True,4.44,0.77,0.73,\scriptsize,4,21.41973876953125,2452
True,True,False,False,False,True,False,1.33,0.92,0.78,\footnotesize,5,525.3297271728516,2453
True,False,False,False,True,True,False,3.11,0.71,0.69,\tiny,4,25.90374755859375,2454
False,False,False,False,False,False,False,4.15,0.88,0.88,\scriptsize,5,641.0957870483398,2455
False,True,False,True,True,True,True,2.3,0.73,0.89,\footnotesize,5,575.3417510986328,2456
False,False,True,False,True,True,False,1.27,0.94,0.86,\tiny,4,25.9036865234375,2457
True,False,True,True,True,True,True,1.01,0.9,0.71,\footnotesize,5,550.4357452392578,2458
False,False,False,False,True,True,True,2.11,0.81,0.75,\footnotesize,5,600.2487335205078,2459
True,False,True,False,True,False,False,4.95,0.86,0.65,\footnotesize,5,591.2827301025391,2460
True,False,False,True,False,True,True,1.24,0.78,0.89,\scriptsize,5,600.2487335205078,2461
False,True,True,True,True,False,True,2.02,0.82,0.71,\scriptsize,5,650.0617904663086,2462
False,False,False,False,False,True,False,2.83,0.98,0.79,\footnotesize,5,583.3127593994141,2463
False,False,True,False,False,True,True,2.32,0.77,0.72,\tiny,4,25.90374755859375,2464
False,False,False,False,False,False,True,3.11,0.79,0.68,\tiny,4,25.90374755859375,2465
False,True,True,False,False,True,True,4.43,0.93,0.7,\footnotesize,5,550.4357452392578,2466
True,False,False,False,False,False,False,2.24,0.75,0.61,\scriptsize,4,21.41973876953125,2467
False,True,True,True,True,True,True,4.54,0.88,0.74,\scriptsize,5,625.1557846069336,2468
True,True,False,False,False,False,False,3.0,0.73,0.9,\footnotesize,5,525.3297271728516,2469
False,False,True,True,True,True,True,4.73,0.85,0.86,\scriptsize,5,659.0287704467773,2470
True,False,True,False,False,True,True,3.98,0.83,0.73,\tiny,4,25.9036865234375,2471
True,True,True,False,False,True,True,2.34,0.8,0.79,\footnotesize,5,492.1127471923828,2472
True,False,True,True,False,True,True,4.28,0.83,0.79,\tiny,4,25.90374755859375,2473
False,False,False,False,True,True,True,3.29,0.9,0.69,\footnotesize,5,600.2487335205078,2474
True,False,False,True,False,True,True,4.28,0.99,0.86,\footnotesize,5,525.3297271728516,2475
True,True,True,False,False,True,True,4.46,0.75,0.84,\footnotesize,5,488.66175842285156,2476
True,False,True,False,True,True,False,1.7,0.83,0.73,\tiny,4,25.9036865234375,2477
False,True,False,True,True,True,True,2.18,0.8,0.76,\footnotesize,5,575.3417510986328,2478
False,True,True,False,True,False,True,3.96,0.88,0.87,\tiny,4,25.9036865234375,2479
True,False,False,True,True,True,False,4.72,0.74,0.86,\scriptsize,5,625.1557846069336,2480
False,True,False,False,False,True,False,4.96,0.88,0.74,\scriptsize,5,666.9987411499023,2481
True,True,False,True,False,True,True,3.79,0.72,0.66,\scriptsize,5,659.0287704467773,2482
False,False,True,False,True,False,True,1.68,0.93,0.68,\scriptsize,4,21.41973876953125,2483
False,False,True,False,False,False,False,3.7,0.75,0.64,\scriptsize,4,25.9036865234375,2484
False,False,False,True,True,False,False,3.94,0.98,0.7,\tiny,4,25.90374755859375,2485
True,False,False,True,True,True,True,1.56,0.91,0.73,\scriptsize,5,625.1557846069336,2486
False,True,False,False,True,False,False,2.09,0.94,0.8,\scriptsize,5,641.0957870483398,2487
False,True,True,False,False,True,False,1.87,0.79,0.67,\tiny,4,25.9036865234375,2488
True,True,False,True,False,True,False,2.25,0.93,0.9,\tiny,5,659.0287704467773,2489
False,False,True,True,False,False,False,2.27,0.99,0.8,\tiny,4,25.9036865234375,2490
False,False,True,False,True,False,False,2.09,0.97,0.64,\tiny,4,25.90374755859375,2491
False,False,False,False,False,False,False,4.26,0.72,0.89,\scriptsize,5,674.9687728881836,2492
False,True,False,False,False,False,False,1.49,0.79,0.79,\scriptsize,5,659.0287704467773,2493
True,False,False,True,True,True,False,3.79,0.77,0.89,\scriptsize,5,600.2487335205078,2494
False,False,False,True,True,False,True,1.04,0.8,0.81,\tiny,4,25.90374755859375,2495
True,False,False,True,False,False,False,2.92,0.95,0.61,\tiny,4,25.9036865234375,2496
False,True,False,False,True,False,True,3.54,0.75,0.83,\tiny,4,25.90374755859375,2497
False,False,False,False,True,True,False,4.23,0.8,0.62,\footnotesize,5,641.0957870483398,2498
False,False,True,True,True,True,True,4.89,0.7,0.79,\footnotesize,5,608.2187652587891,2499
True,True,False,True,False,True,False,2.84,0.85,0.89,\tiny,4,22.7957763671875,2500
True,False,False,True,True,False,False,4.33,0.77,0.83,\tiny,4,25.9036865234375,2501
False,True,True,True,False,False,True,1.82,0.76,0.85,\footnotesize,5,550.4357452392578,2502
False,True,False,True,False,False,False,4.17,0.79,0.65,\footnotesize,5,625.1557846069336,2503
True,True,True,True,False,False,False,3.58,0.86,0.81,\footnotesize,5,503.5977325439453,2504
False,True,False,True,True,False,False,2.36,1.0,0.88,\footnotesize,5,516.3637237548828,2505
True,True,True,False,True,False,True,4.95,0.86,0.69,\tiny,4,25.9036865234375,2506
True,False,False,False,False,True,True,1.62,0.92,0.8,\footnotesize,5,541.4687652587891,2507
False,True,True,False,True,False,False,4.0,0.84,0.71,\scriptsize,5,650.0617904663086,2508
False,False,True,True,True,False,False,3.18,0.8,0.79,\scriptsize,4,21.41973876953125,2509
False,False,False,True,False,True,False,3.67,0.71,0.69,\scriptsize,4,25.9036865234375,2510
True,False,False,True,True,True,True,2.27,0.86,0.88,\footnotesize,5,525.3297271728516,2511
True,False,True,True,True,False,False,3.35,0.88,0.66,\scriptsize,5,666.9987411499023,2512
True,False,True,False,False,False,False,1.47,0.81,0.7,\scriptsize,5,659.0287704467773,2513
False,False,True,True,False,False,True,2.9,0.91,0.79,\scriptsize,5,666.9987411499023,2514
True,False,False,True,True,False,False,4.86,0.94,0.61,\footnotesize,5,591.2827301025391,2515
True,False,False,True,False,True,True,1.7,0.82,0.87,\tiny,4,25.9036865234375,2516
True,False,True,True,True,True,True,4.17,0.79,0.84,\tiny,4,25.9036865234375,2517
True,False,False,True,False,False,True,4.48,0.96,0.76,\footnotesize,5,550.4357452392578,2518
True,True,False,True,True,True,True,3.74,0.82,0.8,\tiny,4,25.9036865234375,2519
True,True,True,False,True,False,True,3.59,0.94,0.72,\scriptsize,5,591.2827301025391,2520
False,True,True,False,True,False,False,1.38,0.81,0.68,\footnotesize,5,600.2487335205078,2521
True,False,False,False,False,True,True,1.24,0.74,0.69,\footnotesize,5,575.3417510986328,2522
True,False,True,True,False,False,True,3.02,0.98,0.86,\footnotesize,5,525.3297271728516,2523
True,False,True,True,False,False,False,3.94,0.77,0.69,\tiny,4,25.90374755859375,2524
True,False,False,True,True,False,False,1.68,0.93,0.6,\tiny,4,25.90374755859375,2525
True,True,False,True,False,False,False,1.55,0.81,0.79,\scriptsize,5,625.1557846069336,2526
False,False,False,False,False,False,False,2.81,0.99,0.79,\tiny,4,25.9036865234375,2527
False,False,False,False,False,False,True,3.39,0.91,0.85,\tiny,4,25.9036865234375,2528
False,False,False,True,True,False,True,4.69,0.7,0.63,\footnotesize,5,659.0287704467773,2529
False,True,False,False,False,False,True,2.94,0.97,0.65,\scriptsize,4,21.41973876953125,2530
False,False,False,True,False,False,True,4.64,0.82,0.77,\scriptsize,4,22.916748046875,2531
False,False,False,False,False,False,False,1.86,0.97,0.81,\footnotesize,5,575.3417510986328,2532
False,False,False,False,False,True,True,4.52,0.96,0.8,\tiny,4,25.9036865234375,2533
False,True,False,False,False,True,False,3.04,0.97,0.81,\scriptsize,5,650.0617904663086,2534
True,True,False,True,False,True,True,3.23,0.93,0.8,\tiny,4,21.41973876953125,2535
False,True,True,True,False,True,True,4.86,0.77,0.88,\footnotesize,5,516.3637237548828,2536
True,False,True,False,False,False,True,1.58,0.95,0.77,\footnotesize,5,541.4687652587891,2537
True,False,True,False,True,False,True,4.17,0.99,0.73,\tiny,4,25.9036865234375,2538
True,True,True,True,True,False,False,4.84,0.82,0.76,\tiny,4,25.9036865234375,2539
False,True,True,True,True,False,True,4.31,0.9,0.8,\footnotesize,5,558.4057769775391,2540
True,True,False,True,True,True,True,1.12,0.8,0.81,\scriptsize,5,600.2487335205078,2541
False,True,False,True,True,True,False,4.5,0.8,0.6,\footnotesize,5,650.0617904663086,2542
True,True,True,False,True,False,True,1.11,0.73,0.6,\scriptsize,5,625.1557846069336,2543
False,True,False,True,False,True,True,4.8,0.91,0.7,\footnotesize,5,591.2827301025391,2544
True,False,True,True,False,False,False,1.29,0.93,0.84,\tiny,4,25.9036865234375,2545
False,False,True,True,False,False,True,4.27,0.71,0.71,\tiny,4,25.90374755859375,2546
False,True,True,True,False,False,True,4.5,0.75,0.8,\scriptsize,5,625.1557846069336,2547
True,True,True,False,True,False,True,1.96,0.92,0.7,\footnotesize,5,525.3297271728516,2548
True,True,False,True,False,False,True,4.44,0.75,0.85,\scriptsize,5,600.2487335205078,2549
False,False,False,True,True,True,True,3.47,0.88,0.62,\tiny,4,25.90374755859375,2550
False,False,True,False,False,True,True,4.39,0.99,0.86,\footnotesize,5,575.3417510986328,2551
True,False,False,False,False,False,True,3.38,0.84,0.66,\tiny,4,25.9036865234375,2552
False,True,True,True,True,True,True,4.76,0.88,0.8,\tiny,4,25.9036865234375,2553
True,True,True,False,True,False,True,2.5,0.85,0.89,\footnotesize,5,483.1058044433594,2554
False,False,True,True,False,False,True,2.5,0.7,0.83,\scriptsize,4,21.41973876953125,2555
True,True,True,False,False,True,True,2.19,0.74,0.74,\footnotesize,5,525.3297271728516,2556
True,False,False,True,False,False,True,2.03,0.71,0.63,\tiny,4,25.90374755859375,2557
True,False,False,False,False,True,True,3.43,0.84,0.71,\footnotesize,5,575.3417510986328,2558
False,False,False,True,True,True,True,1.55,0.84,0.8,\footnotesize,5,600.2487335205078,2559
False,True,True,True,True,False,True,2.51,0.7,0.69,\tiny,4,25.90374755859375,2560
False,False,False,False,False,True,False,2.35,0.74,0.86,\footnotesize,5,600.2487335205078,2561
False,True,False,True,True,True,False,1.96,0.99,0.86,\footnotesize,5,550.4357452392578,2562
False,True,False,True,False,False,False,2.91,0.79,0.85,\footnotesize,5,591.2827301025391,2563
True,False,True,True,True,True,True,3.65,0.83,0.82,\footnotesize,5,550.4357452392578,2564
True,False,True,False,False,False,True,1.57,0.87,0.78,\tiny,4,25.9036865234375,2565
False,False,False,True,True,False,False,1.11,0.91,0.61,\footnotesize,5,625.1557846069336,2566
False,True,True,True,False,False,True,4.85,0.8,0.62,\scriptsize,4,21.41973876953125,2567
False,False,True,True,True,True,True,2.58,0.93,0.78,\scriptsize,5,666.9987411499023,2568
True,True,True,False,False,True,False,4.18,0.9,0.82,\footnotesize,5,495.83778381347656,2569
True,False,False,True,True,True,False,3.06,0.76,0.75,\scriptsize,5,641.0957870483398,2570
True,True,False,False,False,True,False,4.78,0.78,0.87,\tiny,4,25.9036865234375,2571
False,True,False,True,False,True,True,3.04,0.73,0.65,\scriptsize,4,25.9036865234375,2572
False,True,False,True,False,True,False,4.27,0.98,0.69,\footnotesize,5,600.2487335205078,2573
False,False,True,True,False,True,False,1.05,0.81,0.61,\footnotesize,5,625.1557846069336,2574
False,True,False,False,False,True,True,4.64,0.96,0.77,\scriptsize,5,650.0617904663086,2575
False,True,True,True,False,False,False,1.54,0.78,0.68,\footnotesize,5,600.2487335205078,2576
True,True,True,False,True,False,False,2.46,0.75,0.78,\tiny,4,25.9036865234375,2577
True,True,True,True,False,False,True,2.14,0.73,0.8,\tiny,4,21.419677734375,2578
True,False,False,False,True,False,False,2.65,0.82,0.85,\scriptsize,5,633.1257553100586,2579
True,False,False,False,True,True,True,2.7,0.73,0.89,\scriptsize,5,600.2487335205078,2580
False,False,True,False,True,True,False,4.43,0.88,0.65,\scriptsize,4,25.9036865234375,2581
True,False,False,False,False,True,False,2.41,0.88,0.75,\scriptsize,5,633.1257553100586,2582
True,False,False,False,False,True,True,4.81,0.75,0.79,\footnotesize,5,575.3417510986328,2583
True,False,False,True,True,True,False,2.96,0.76,0.62,\scriptsize,4,21.41973876953125,2584
False,True,False,False,False,False,False,4.29,0.88,0.88,\tiny,4,25.9036865234375,2585
False,False,False,False,True,False,False,4.65,0.75,0.72,\footnotesize,5,625.1557846069336,2586
False,True,False,False,True,True,False,1.61,0.94,0.62,\scriptsize,4,21.41973876953125,2587
True,False,False,False,True,True,True,3.67,0.72,0.62,\footnotesize,5,600.2487335205078,2588
True,True,False,True,True,True,False,4.1,0.81,0.63,\footnotesize,5,600.2487335205078,2589
False,False,False,True,True,False,False,1.48,0.72,0.82,\scriptsize,5,674.9687728881836,2590
False,True,True,False,True,False,False,4.56,0.84,0.88,\scriptsize,5,600.2487335205078,2591
False,True,False,False,True,True,False,2.87,0.81,0.67,\tiny,4,25.90374755859375,2592
True,False,True,True,False,False,True,1.62,0.95,0.8,\footnotesize,5,525.3297271728516,2593
False,True,True,False,False,False,False,2.87,0.84,0.82,\tiny,4,25.9036865234375,2594
True,False,True,True,False,False,False,4.86,0.91,0.69,\scriptsize,5,659.0287704467773,2595
False,True,False,False,False,False,False,4.36,0.84,0.75,\scriptsize,5,659.0287704467773,2596
False,True,False,True,True,False,False,3.43,0.78,0.83,\scriptsize,5,659.0287704467773,2597
False,True,False,False,False,False,False,3.29,0.9,0.74,\scriptsize,5,659.0287704467773,2598
True,False,False,False,False,False,True,1.44,0.84,0.78,\scriptsize,5,625.1557846069336,2599
False,False,False,True,False,False,True,4.81,0.74,0.77,\tiny,4,25.90374755859375,2600
True,True,True,False,False,True,False,4.33,0.95,0.79,\tiny,5,659.0287704467773,2601
False,False,False,True,True,True,False,1.76,0.74,0.86,\footnotesize,5,600.2487335205078,2602
False,False,True,False,False,False,False,2.48,0.87,0.85,\footnotesize,5,575.3417510986328,2603
True,False,True,True,True,False,True,1.08,0.7,0.72,\scriptsize,5,659.0287704467773,2604
False,False,True,True,False,False,True,1.58,0.8,0.64,\footnotesize,5,625.1557846069336,2605
False,False,True,False,True,False,False,2.83,0.96,0.66,\scriptsize,4,21.41973876953125,2606
False,False,True,True,False,True,False,1.74,0.89,0.68,\scriptsize,4,25.9036865234375,2607
True,False,False,True,False,False,True,1.8,0.78,0.88,\footnotesize,5,525.3297271728516,2608
True,False,False,True,True,False,False,2.19,0.9,0.88,\tiny,4,25.9036865234375,2609
False,True,False,False,True,False,False,1.57,0.82,0.8,\tiny,4,25.9036865234375,2610
True,False,False,False,True,True,False,1.88,0.7,0.88,\scriptsize,5,616.1887435913086,2611
True,False,True,False,False,True,False,2.63,1.0,0.69,\scriptsize,5,633.1257553100586,2612
False,True,False,False,False,True,True,1.1,0.71,0.81,\scriptsize,5,650.0617904663086,2613
False,True,True,True,False,False,True,2.75,0.73,0.6,\tiny,4,25.90374755859375,2614
False,True,True,False,False,False,False,4.85,0.78,0.85,\tiny,4,25.9036865234375,2615
True,False,False,True,True,False,True,2.24,0.8,0.62,\scriptsize,4,21.41973876953125,2616
False,False,False,True,True,False,False,1.9,0.92,0.66,\footnotesize,5,616.1887435913086,2617
True,False,False,True,True,True,True,3.78,0.88,0.69,\scriptsize,5,674.9687728881836,2618
False,False,True,False,False,False,True,4.59,0.97,0.61,\footnotesize,5,650.0617904663086,2619
True,False,True,False,True,False,True,1.94,0.84,0.79,\tiny,4,25.9036865234375,2620
False,False,False,False,False,True,False,2.55,0.95,0.68,\footnotesize,5,600.2487335205078,2621
True,True,False,False,True,False,False,2.17,0.84,0.84,\tiny,4,21.41973876953125,2622
False,True,True,False,True,True,False,1.39,0.78,0.72,\scriptsize,5,650.0617904663086,2623
True,False,False,False,True,True,True,3.08,0.72,0.85,\tiny,4,25.9036865234375,2624
False,False,True,True,False,False,True,2.59,0.93,0.9,\footnotesize,5,566.3757476806641,2625
False,False,False,True,False,True,True,2.28,0.76,0.61,\tiny,4,25.90374755859375,2626
True,False,True,True,True,True,True,4.82,0.83,0.78,\tiny,4,25.9036865234375,2627
False,True,True,True,False,True,False,1.05,0.97,0.74,\tiny,4,25.9036865234375,2628
False,False,False,False,True,True,False,3.21,0.93,0.73,\scriptsize,5,666.9987411499023,2629
True,False,False,False,True,True,False,2.2,0.76,0.74,\scriptsize,5,659.0287704467773,2630
True,True,False,False,False,True,False,3.93,0.72,0.66,\footnotesize,5,600.2487335205078,2631
True,True,False,False,False,True,False,2.36,0.92,0.63,\scriptsize,5,650.0617904663086,2632
False,True,True,True,False,False,True,1.26,0.73,0.79,\footnotesize,5,550.4357452392578,2633
False,False,False,False,True,True,True,4.36,0.89,0.75,\tiny,4,25.90374755859375,2634
